esri_id,esri_idn,GEOID,stcnty,total_pop2016,total_25plus,nHwtindiv,prp_nHwHHs,prp_HSminus,prp_no_auto,prp_not_insured,EstPropPersons5PlusNoEnglish,median_HH_inc
371619601001,371619601001,15000US371619601001,37161,1816,1267,0.9542951542,0.9724310777,0.4317284925,0.0350877193,0.0554938957,0.0335608646,22391
371619601002,371619601002,15000US371619601002,37161,2094,1532,0.9560649475,1,0.3981723238,0.0130023641,0.0964660936,0,42315
371619601003,371619601003,15000US371619601003,37161,1099,812,0.9936305732,0.9853862213,0.3928571429,0,0.1255686988,0.0154686078,40677
371619601004,371619601004,15000US371619601004,37161,1438,1089,0.9847009736,1,0.6804407713,0.054245283,0.0648489315,0.0015479876,39212
371619602001,371619602001,15000US371619602001,37161,2713,2015,0.8927386657,0.9222748815,0.535483871,0.0701421801,0.1404349429,0.0290297937,25764
371619602002,371619602002,15000US371619602002,37161,1725,1268,0.9524637681,0.9554973822,0.4566246057,0.0209424084,0.1773913043,0.0294301816,52564
371619602003,371619602003,15000US371619602003,37161,1810,1219,0.8458563536,0.9480069324,0.3921246924,0.0589254766,0.2513812155,0.0217391304,45625
371619602004,371619602004,15000US371619602004,37161,1390,804,0.935971223,0.9711934156,0.5970149254,0.0637860082,0.1021582734,0,33730
371619603001,371619603001,15000US371619603001,37161,582,486,0.9467353952,0.9436619718,0.2325102881,0.0211267606,0.2096219931,0.0320284698,43889
371619603002,371619603002,15000US371619603002,37161,599,545,0.8213689482,0.8848684211,0.3577981651,0.0296052632,0.1035058431,0.0839160839,46176
371619603003,371619603003,15000US371619603003,37161,731,651,0.950752394,0.9299191375,0.2703533026,0.0134770889,0.0642954856,0.1055555556,54464
371619603004,371619603004,15000US371619603004,37161,519,392,1,1,0.3520408163,0.0119521912,0.1040462428,0,50875
371619604001,371619604001,15000US371619604001,37161,2122,1571,0.9448633365,0.9322235434,0.418204965,0.0297265161,0.0914231857,0.0335088559,40448
371619604002,371619604002,15000US371619604002,37161,1355,940,0.9741697417,0.9355432781,0.3893617021,0,0.1143911439,0,46224
371619605001,371619605001,15000US371619605001,37161,1709,1195,0.6992393212,0.807106599,0.4569037657,0.1307106599,0.2644821533,0.2260273973,33889
371619605002,371619605002,15000US371619605002,37161,1321,1041,0.740348221,0.8165322581,0.5513928915,0.0282258065,0.085995086,0.0427553444,47400
371619605003,371619605003,15000US371619605003,37161,732,668,0.7855191257,0.8242811502,0.6497005988,0.2428115016,0.2349726776,0,
371619605004,371619605004,15000US371619605004,37161,869,729,0.8814729574,0.8995535714,0.2949245542,0.0379464286,0.0223214286,0.0427872861,38423
371619605005,371619605005,15000US371619605005,37161,1013,786,0.9812438302,1,0.3384223919,0.0583090379,0.0674723061,0,61964
371619605006,371619605006,15000US371619605006,37161,773,643,0.8124191462,0.7518072289,0.4432348367,0.1180722892,0.1241914618,0,44042
371619605007,371619605007,15000US371619605007,37161,722,669,0.8407202216,0.9023136247,0.4843049327,0.1645244216,0.1057827927,0,45033
371619606001,371619606001,15000US371619606001,37161,1549,882,0.6113621691,0.7159309021,0.70861678,0,0.1601032924,0.0163297045,26174
371619606002,371619606002,15000US371619606002,37161,929,820,0.2325080732,0.3196721311,0.7524390244,0.2704918033,0.1028169014,0.0344456405,14145
371619606003,371619606003,15000US371619606003,37161,1622,1025,0.8606658446,0.8488745981,0.4,0.0209003215,0.1683107275,0.04957039,55946
371619607001,371619607001,15000US371619607001,37161,823,572,0.9258809235,0.9398280802,0.4143356643,0.0601719198,0.1008505468,0.0138190955,32292
371619607002,371619607002,15000US371619607002,37161,804,603,0.6380597015,0.7096774194,0.5588723051,0.1290322581,0.1455223881,0.126778784,32788
371619607003,371619607003,15000US371619607003,37161,920,516,0.4358695652,0.5648414986,0.5697674419,0.0461095101,0.275,0,30038
371619607004,371619607004,15000US371619607004,37161,661,549,0.6580937973,0.4987212276,0.3260473588,0.0460358056,0.0937972769,0.0778625954,36648
371619607005,371619607005,15000US371619607005,37161,689,514,0.9346879536,0.9349593496,0.2957198444,0,0.0384024578,0,58214
371619608001,371619608001,15000US371619608001,37161,756,413,0.5476190476,0.652733119,0.5205811138,0.0225080386,0.0674603175,0.1504297994,25898
371619608002,371619608002,15000US371619608002,37161,708,484,0.4689265537,0.4510385757,0.5640495868,0.0741839763,0.1633522727,0.0229357798,24007
371619608003,371619608003,15000US371619608003,37161,613,296,0.3686786297,0.4978540773,0.5810810811,0.1716738197,0.1647634584,0,18393
371619608004,371619608004,15000US371619608004,37161,1738,886,0.4332566168,0.5901386749,0.5801354402,0.1972265023,0.2025316456,0.1170731707,11771
371619608005,371619608005,15000US371619608005,37161,918,635,0.8877995643,0.8021978022,0.442519685,0,0.0371584699,0,41250
371619609001,371619609001,15000US371619609001,37161,1398,1136,0.9756795422,0.9903069467,0.6021126761,0.0096930533,0.3333333333,0,21801
371619609002,371619609002,15000US371619609002,37161,880,627,0.8806818182,0.8844984802,0.7177033493,0.0455927052,0.0715909091,0.0312138728,33021
371619609003,371619609003,15000US371619609003,37161,1273,765,0.7179890024,0.7344064386,0.5725490196,0.23138833,0.1146897093,0.1677631579,35828
371619609004,371619609004,15000US371619609004,37161,1625,1142,0.7932307692,0.8950524738,0.4334500876,0.0764617691,0.1286153846,0.1300597213,38785
371619610001,371619610001,15000US371619610001,37161,779,623,0.9358151476,0.8452012384,0.5168539326,0.1547987616,0.1707317073,0.0186418109,
371619610002,371619610002,15000US371619610002,37161,1720,1154,0.9418604651,0.9748251748,0.4757365685,0.0307692308,0.1761627907,0,33065
371619610003,371619610003,15000US371619610003,37161,2753,1614,0.9691245914,0.9957127546,0.5130111524,0.0600214362,0.1046131493,0.0258168616,34223
371619610004,371619610004,15000US371619610004,37161,822,633,0.7652068127,0.845,0.6761453397,0.01,0.200729927,0,19007
371619610005,371619610005,15000US371619610005,37161,1152,887,0.765625,0.7631027254,0.7012401353,0.0461215933,0.1632841328,0.0293847567,36976
371619611011,371619611011,15000US371619611011,37161,2900,2003,0.69,0.8181818182,0.5816275587,0.0105708245,0.1765517241,0.0910099889,35750
371619611012,371619611012,15000US371619611012,37161,900,702,0.8588888889,0.9513677812,0.4544159544,0,0.2277777778,0.1009280742,42750
371619611013,371619611013,15000US371619611013,37161,2167,1404,0.8938624827,0.9347133758,0.6951566952,0.0222929936,0.1942778034,0.037037037,38056
371619611014,371619611014,15000US371619611014,37161,708,482,0.9759887006,0.9158415842,0.5767634855,0.0841584158,0.1624293785,0,
371619611021,371619611021,15000US371619611021,37161,2036,1327,0.8305500982,0.8391248391,0.5018839488,0.1248391248,0.0614552606,0.0588235294,31910
371619611022,371619611022,15000US371619611022,37161,876,782,1,1,0.5831202046,0,0.154109589,0,34125
371619612001,371619612001,15000US371619612001,37161,1900,1334,0.9221052632,0.9635343619,0.5727136432,0.0112201964,0.1509333333,0.0529801325,40139
371619612002,371619612002,15000US371619612002,37161,1156,926,0.9671280277,0.9662162162,0.4719222462,0.0427927928,0.0876531574,0.0245901639,55000
371619612003,371619612003,15000US371619612003,37161,1794,1335,0.9988851728,1,0.6037453184,0.0515759312,0.1008918618,0,41845
371639701001,371639701001,15000US371639701001,37163,1127,920,0.4401064774,0.4491869919,0.7239130435,0.1971544715,0.2737777778,0.1053105311,37439
371639701002,371639701002,15000US371639701002,37163,458,288,0.5633187773,0.6687898089,0.5763888889,0.152866242,0.1186813187,0.2450765864,
371639701003,371639701003,15000US371639701003,37163,1083,743,0.2363804247,0.339673913,0.6419919246,0.1032608696,0.3388734995,0.5088044486,21625
371639701004,371639701004,15000US371639701004,37163,1728,1134,0.3553240741,0.4010791367,0.5934744268,0,0.21875,0.255461165,33594
371639701005,371639701005,15000US371639701005,37163,1303,798,0.6185725249,0.7569620253,0.4899749373,0.1240506329,0.0805832694,0.0674157303,49485
371639701006,371639701006,15000US371639701006,37163,1697,1086,0.5739540365,0.728515625,0.6344383057,0.013671875,0.2533883324,0.1113294041,53851
371639702001,371639702001,15000US371639702001,37163,2413,1572,0.5565685868,0.6585677749,0.548346056,0.0498721228,0.1591380025,0.2904761905,48750
371639702002,371639702002,15000US371639702002,37163,1161,826,0.8389319552,0.8044806517,0.4237288136,0.0101832994,0.0777202073,0.0880503145,37986
371639702003,371639702003,15000US371639702003,37163,801,544,0.4694132335,0.5181818182,0.7720588235,0,0.0833333333,0.297260274,32500
371639702004,371639702004,15000US371639702004,37163,2087,1377,0.682798275,0.7351724138,0.4241103849,0.0413793103,0.1312889315,0.1012024048,51250
371639703011,371639703011,15000US371639703011,37163,2064,1256,0.7635658915,0.7682291667,0.5310509554,0.015625,0.2320736434,0.0903260289,32104
371639703012,371639703012,15000US371639703012,37163,2505,1676,0.8143712575,0.9444444444,0.4832935561,0,0.226746507,0.0250439367,42284
371639703013,371639703013,15000US371639703013,37163,1736,1052,0.5616359447,0.7249190939,0.719581749,0,0.1607142857,0.1191066998,34392
371639703021,371639703021,15000US371639703021,37163,991,684,0.7245206862,0.7906976744,0.5643274854,0.0284237726,0.1241170535,0.0679205852,51125
371639703022,371639703022,15000US371639703022,37163,2510,1627,0.4908366534,0.607184241,0.6238475722,0.0173812283,0.2007968127,0.2495805369,39583
371639703023,371639703023,15000US371639703023,37163,2033,1466,0.8224299065,0.8535127055,0.5811732606,0,0.0560747664,0.0188476037,65179
371639704001,371639704001,15000US371639704001,37163,1089,890,0.6134067952,0.629778672,0.5033707865,0.0241448692,0.2966023875,0.0867924528,38645
371639704002,371639704002,15000US371639704002,37163,736,542,0.53125,0.5880398671,0.6881918819,0.3156146179,0.1066481994,0.1494768311,23661
371639704003,371639704003,15000US371639704003,37163,628,471,0.7372611465,0.7593360996,0.3439490446,0,0.1130573248,0.0095541401,61806
371639704004,371639704004,15000US371639704004,37163,2590,1622,0.8629343629,0.9379450661,0.6911220715,0.0681586979,0.1607418856,0.046122449,34107
371639705001,371639705001,15000US371639705001,37163,2054,1295,0.5525803311,0.6920863309,0.6486486486,0.0978417266,0.2190847128,0.1503164557,25433
371639705002,371639705002,15000US371639705002,37163,1591,1043,0.6819610308,0.8643410853,0.5934803452,0.1220930233,0.1206788184,0,28839
371639705003,371639705003,15000US371639705003,37163,1036,787,0.5347490347,0.6504065041,0.6162642948,0.0691056911,0.0579150579,0.0086767896,32667
371639705004,371639705004,15000US371639705004,37163,1454,951,0.5598349381,0.5661375661,0.5615141956,0.1181657848,0.0905947441,0,48661
371639706001,371639706001,15000US371639706001,37163,1186,952,0.7588532884,0.7768595041,0.6102941176,0.1301652893,0.1625570776,0.0668425682,38333
371639706002,371639706002,15000US371639706002,37163,1632,1181,0.5263480392,0.5842541436,0.4479254869,0.135359116,0.1182598039,0.1015467384,36462
371639706003,371639706003,15000US371639706003,37163,846,464,0.1075650118,0.1126279863,0.6034482759,0.2116040956,0.1191969887,0.0693928129,14514
371639706004,371639706004,15000US371639706004,37163,611,452,0.2487725041,0.2508710801,0.5597345133,0.1951219512,0.2606473595,0.0825082508,20250
371639707001,371639707001,15000US371639707001,37163,2004,1356,0.3163672655,0.3848439822,0.5840707965,0.0772659733,0.1442115768,0.1872317597,46028
371639707002,371639707002,15000US371639707002,37163,1029,759,0.79494655,0.8662131519,0.3359683794,0.0181405896,0.0826044704,0.0653526971,49519
371639707003,371639707003,15000US371639707003,37163,792,534,0.6098484848,0.7781065089,0.4400749064,0.0473372781,0.0517676768,0.1039671683,37188
371639707004,371639707004,15000US371639707004,37163,1325,846,0.1516981132,0.1814671815,0.5047281324,0.2664092664,0.2467924528,0.1675041876,16689
371639707005,371639707005,15000US371639707005,37163,2033,1092,0.3320216429,0.595706619,0.6043956044,0.1055456172,0.3044761436,0.3064699205,38458
371639708001,371639708001,15000US371639708001,37163,1120,760,0.2946428571,0.3586956522,0.4578947368,0.0391304348,0.1285714286,0.1085271318,27292
371639708002,371639708002,15000US371639708002,37163,1749,1126,0.3110348771,0.352173913,0.6074600355,0.1065217391,0.1850558659,0.1924528302,35536
371639708003,371639708003,15000US371639708003,37163,1544,1102,0.5155440415,0.5417376491,0.4192377495,0.0647359455,0.1567357513,0.1336934504,47656
371639708004,371639708004,15000US371639708004,37163,1059,739,0.5448536355,0.6268980477,0.6211096076,0.0173535792,0.2993389991,0.2457081545,32025
371639708005,371639708005,15000US371639708005,37163,1849,842,0.1590048675,0.3052434457,0.7921615202,0.1441947566,0.3418063818,0.6979351032,33259
371639709001,371639709001,15000US371639709001,37163,1150,801,0.4730434783,0.4956896552,0.5593008739,0.1034482759,0.1896400351,0.0364826941,29329
371639709002,371639709002,15000US371639709002,37163,1278,869,0.3403755869,0.414,0.5650172612,0.162,0.1125984252,0.1639484979,38553
371639709003,371639709003,15000US371639709003,37163,744,476,0.2862903226,0.2794117647,0.512605042,0.1176470588,0.2782258065,0.4096209913,28750
371639710001,371639710001,15000US371639710001,37163,509,453,0.394891945,0.6443298969,0.8410596026,0.0721649485,0.0962671906,0,30854
371639710002,371639710002,15000US371639710002,37163,2014,1328,0.2954319762,0.2844827586,0.6995481928,0.197044335,0.281124498,0.45,32541
371639710003,371639710003,15000US371639710003,37163,1189,884,0.2825904121,0.3263157895,0.628959276,0.0336842105,0.065767285,0.0780017528,43212
371639710004,371639710004,15000US371639710004,37163,1175,854,0.3523404255,0.3605577689,0.6299765808,0.0517928287,0.1029787234,0.1082519965,35132
371650101011,371650101011,15000US371650101011,37165,1291,986,0.6514329977,0.7551020408,0.4523326572,0.0630797774,0.1567346939,0.0221169036,50417
371650101012,371650101012,15000US371650101012,37165,2129,1478,0.6571160169,0.6987253766,0.3673883627,0.0556199305,0.1644549763,0.1204162537,43560
371650101021,371650101021,15000US371650101021,37165,1701,1050,0.5873015873,0.5403458213,0.4352380952,0.1051873199,0.0852439741,0.054109589,42222
371650101022,371650101022,15000US371650101022,37165,885,628,0.3288135593,0.373015873,0.6289808917,0.3273809524,0.1220338983,0.0355871886,16250
371650101023,371650101023,15000US371650101023,37165,612,490,0.8071895425,0.8848684211,0.4285714286,0,0.068627451,0.0220338983,63167
371650101024,371650101024,15000US371650101024,37165,1766,1052,0.318799547,0.4352574103,0.4581749049,0.0842433697,0.1869539895,0.0903387704,20881
371650102001,371650102001,15000US371650102001,37165,1274,694,0.0808477237,0.0611439842,0.7478386167,0.2800788955,0.1520882585,0.0578439965,13872
371650102002,371650102002,15000US371650102002,37165,1031,762,0.0931134821,0.0553846154,0.7624671916,0.2184615385,0.1989010989,0.0475698035,25670
371650102003,371650102003,15000US371650102003,37165,693,421,0.4545454545,0.437037037,0.5605700713,0.1148148148,0.0865102639,0,25625
371650102004,371650102004,15000US371650102004,37165,1235,740,0.2056680162,0.1962421712,0.5040540541,0.1878914405,0.0914979757,0.0409051349,17560
371650103001,371650103001,15000US371650103001,37165,1250,628,0.5728,0.6566757493,0.4856687898,0.1307901907,0.0414971522,0.0616269515,47292
371650103002,371650103002,15000US371650103002,37165,712,453,0.5028089888,0.5787545788,0.7726269316,0.1904761905,0.1924157303,0.0030534351,22014
371650103003,371650103003,15000US371650103003,37165,942,555,0.321656051,0.3342939481,0.7369369369,0.2536023055,0.1666666667,0.0104046243,12604
371650103004,371650103004,15000US371650103004,37165,602,389,0,0,0.6401028278,0.154185022,0.219269103,0,13713
371650103005,371650103005,15000US371650103005,37165,853,424,0.1101992966,0.1651090343,0.6320754717,0.2118380062,0.1723329426,0.0179257362,20054
371650104001,371650104001,15000US371650104001,37165,2288,1889,0.2565559441,0.4901185771,0.6977236633,0.0434782609,0.0630749014,0.0565870911,55104
371650104002,371650104002,15000US371650104002,37165,2461,1745,0.5644047135,0.578125,0.5891117479,0.0647321429,0.1946790541,0.0258474576,40714
371650105001,371650105001,15000US371650105001,37165,778,648,0.8650385604,0.8253424658,0.7345679012,0.0684931507,0.1105398458,0,35242
371650105002,371650105002,15000US371650105002,37165,890,600,0.8415730337,0.9093406593,0.4966666667,0.0494505495,0.1393258427,0.027479092,40703
371650105003,371650105003,15000US371650105003,37165,2369,1484,0.5310257493,0.5957193817,0.6320754717,0.0154577883,0.1359223301,0.0527533549,29358
371650105004,371650105004,15000US371650105004,37165,1283,761,0.3889321902,0.3806306306,0.5032851511,0.0990990991,0.16953125,0.0127659574,30833
371650105005,371650105005,15000US371650105005,37165,1643,1217,0.5788192331,0.6293494705,0.4938373048,0.0287443268,0.0955569081,0,36344
371650106001,371650106001,15000US371650106001,37165,693,479,0.5916305916,0.6794425087,0.6889352818,0.2543554007,0.2453102453,0,24564
